"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"935","ENSG00000197506",-2.38508885483929,1.90832953898772,-11.9285539701477,1.60927705117095e-30,1.1095118279902e-29,57.9605298909783,"SLC28A3"
"936","ENSG00000197561",-2.48043919419702,-3.72778854815037,-16.8586636314463,1.68288198304577e-55,2.90638266801689e-54,115.411955413715,"ELANE"
"937","ENSG00000197576",-2.64944181901527,-3.22588068441851,-21.1094574149868,2.09615868203522e-80,8.68944008079759e-79,172.444858074057,"HOXA4"
"939","ENSG00000197641",-2.80388047899118,-5.02897756231206,-13.4474509436295,1.22151857326617e-37,1.12289702108774e-36,74.6244997965384,"SERPINB13"
"940","ENSG00000197766",-2.93902464480333,4.23500878908584,-18.5655944750792,3.23695294073668e-65,7.88883070645213e-64,137.302710992699,"CFD"
"941","ENSG00000197769",-3.53736243568205,-1.13152796467867,-24.682666235566,1.01547007740644e-102,9.46772261849512e-101,223.637435783007,"MAP1LC3C"
"942","ENSG00000197891",-3.63075812710145,-5.37729531237712,-24.3748723501751,9.12570195170233e-101,7.91669753088243e-99,219.005463570974,"SLC22A12"
"943","ENSG00000197953",-2.56324473299443,-5.37663218293835,-16.5887117826816,5.25385502718205e-54,8.65152406393102e-53,112.008533677832,"AADACL2"
"944","ENSG00000198099",-4.22580401443226,-3.67969082969404,-26.381999970127,1.41393512615249e-113,2.03536738297084e-111,248.460310554483,"ADH4"
"946","ENSG00000198515",-2.80357412256875,-0.189759109065122,-18.9353496004457,2.2403864942068e-67,5.88111339914523e-66,142.555338513461,"CNGA1"
"947","ENSG00000198624",-2.52308536358468,4.48553584953194,-23.3240101300532,3.91133234069818e-94,2.63426724920184e-92,203.745415662724,"CCDC69"
"948","ENSG00000198643",-3.73319580802268,-1.587353574294,-18.2224263678804,3.14829773203295e-63,7.24163760153919e-62,133.069140588242,"FAM3D"
"949","ENSG00000198650",-3.3345361206999,1.12288202662572,-11.7439166368041,1.07539764227632e-29,7.15811555640178e-29,55.990659206004,"TAT"
"950","ENSG00000198729",-2.3411809476658,1.23930605721046,-11.8428226702585,3.89769965432632e-30,2.64548790786776e-29,57.2270266081884,"PPP1R14C"
"951","ENSG00000198732",-2.92877184673084,1.69225501606023,-16.110324417766,2.17638262049384e-51,3.27131659634642e-50,105.782180083856,"SMOC1"
"952","ENSG00000198768",-2.80199628846426,1.57917026412625,-18.355268329089,5.37620304259779e-64,1.26210702072598e-62,134.69235914423,"APCDD1L"
"953","ENSG00000198788",2.37027610161712,-3.17110595758479,5.84566030255193,7.09555397394149e-09,1.61775666663731e-08,9.43066249541481,"MUC2"
"954","ENSG00000198838",-2.73793387443314,1.15972354719252,-30.8912902631515,1.15858624818933e-142,8.20373003143574e-140,315.362033002817,"RYR3"
"955","ENSG00000198848",-3.70951742479091,2.78387910343841,-25.6161370851297,1.13839056100579e-108,1.33145956731209e-106,237.19246744867,"CES1"
"956","ENSG00000198885",-2.82869767792387,1.1797140723766,-30.7306651872533,1.26180025542884e-141,8.06290363219027e-139,312.982832758947,"ITPRIPL1"
"957","ENSG00000198914",-2.70768672656325,-3.33268597276905,-12.0115043016175,6.80843120299737e-31,4.76426519998205e-30,59.1496437960416,"POU3F3"
"958","ENSG00000198947",-3.64360408745793,4.02617980454601,-35.651183178656,3.41808002762419e-173,1.27928969491038e-169,385.536985213583,"DMD"
"959","ENSG00000203499",2.35484981722758,5.23485174266534,17.2385684023548,1.26596597966556e-57,2.39300452390029e-56,120.054022854522,"IQANK1"
"960","ENSG00000203585",2.98668402690152,-2.79218029571979,16.320539570053,1.55824012371384e-52,2.41993675169999e-51,108.620008191472,"LINC02408"
"961","ENSG00000203711",2.48159922590724,-0.36422401687727,20.9477455751109,2.03144000659769e-79,8.22591912408854e-78,170.179677183436,"LINC02901"
"962","ENSG00000203727",-3.21382960548133,2.11790374901176,-26.5245762381394,1.71859343488072e-114,2.63306604680936e-112,250.60968062867,"SAMD5"
"963","ENSG00000203740",4.26632953891597,-2.90805792611475,15.091390351069,5.90536369961756e-46,7.39907334128554e-45,93.5973153183482,"NTMT2"
"964","ENSG00000203805",5.31786160611348,1.73988331138549,21.3613869297263,6.02387906860272e-82,2.6749086053953e-80,175.968096307216,"PLPP4"
"965","ENSG00000203837",-2.79392365765216,-5.26674430040353,-13.5643889375566,3.27579452623021e-38,3.07607673092134e-37,75.9272768823225,"PNLIPRP3"
"966","ENSG00000203876",-2.52078697855455,-2.6926218348145,-22.0364975217311,4.18124702640197e-86,2.11475851051554e-84,185.511927576953,"ADD3-AS1"
"968","ENSG00000204065",-3.03519056041269,-2.01832603728825,-17.7445529154288,1.73135917572521e-60,3.64336377870078e-59,126.790761284957,"TCEAL5"
"969","ENSG00000204140",2.43184670772878,-0.416580725424464,8.42355268911081,1.46830735863691e-16,5.25306356533229e-16,26.5472628755161,"CLPSL1"
"971","ENSG00000204385",3.23172464032346,5.41405906507086,22.4807943999839,7.31521476694001e-89,4.10388247706769e-87,191.710881418032,"SLC44A4"
"972","ENSG00000204677",2.43819032903758,-0.457724299212403,16.2993264706948,2.03491585613892e-52,3.14158871626303e-51,108.349333716573,"FAM153CP"
"973","ENSG00000204767",-4.12747272839754,0.264623316156343,-25.3401249497575,6.59769570840012e-107,7.20220957768228e-105,233.230175792879,"INSYN2B"
"974","ENSG00000204866",2.89179130888325,-0.785449203860867,11.7722555131682,8.04545930904569e-30,5.39224836115856e-29,56.7553413052664,"IGFL2"
"975","ENSG00000205038",-3.75056422777189,-0.576183995488654,-23.0828906067836,1.27279049173862e-92,8.05455026402416e-91,200.457795627139,"PKHD1L1"
"976","ENSG00000205221",-3.66795627867563,1.24363387655687,-27.0672139665911,5.58502007831367e-118,1.00911683470165e-115,258.644238137015,"VIT"
"977","ENSG00000205364",-2.68963910781377,0.518086666965106,-20.5625233457366,4.4384115208202e-77,1.64705302314403e-75,164.770813515095,"MT1M"
"978","ENSG00000206075",-2.43828147064724,3.2670981587693,-10.1405101523474,6.21134435211195e-23,3.04968160946366e-22,40.5372341149707,"SERPINB5"
"979","ENSG00000206113",2.89745879112172,-0.363542285851307,21.5105077636394,7.32313971268652e-83,3.36594626899428e-81,178.074226598689,"CFAP99"
"981","ENSG00000206172",-2.90585757237928,-4.69322692969491,-18.4315839555494,1.94261412912927e-64,4.61419288930713e-63,135.873122966487,"HBA1"
"982","ENSG00000206384",-3.63859226955141,0.996868064448987,-27.5583183093355,3.84264051249129e-121,8.53163888023383e-119,265.915287579638,"COL6A6"
