"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"546","ENSG00000160200",3.03082317464569,-1.81477670329734,12.3715847292079,1.55004270392796e-32,9.47714557764496e-32,62.8727748783313,"LOC102724560"
"547","ENSG00000160339",-4.40667975308844,-1.85703031401616,-15.719628742751,2.78313934202447e-49,3.22634812485394e-48,101.180507992447,"FCN2"
"548","ENSG00000160801",-2.98919824919445,0.793559945327488,-20.6290129592901,1.75590898357213e-77,5.17469735214919e-76,165.702530798637,"PTH1R"
"549","ENSG00000160957",3.32581726857674,3.83529115060586,23.7214932960584,1.23361294539175e-96,6.90586016160651e-95,209.634387482695,"RECQL4"
"550","ENSG00000161031",-3.22134268103427,0.337199640354253,-9.51879111582638,1.62038156413611e-20,5.94987758918038e-20,35.4715887678606,"PGLYRP2"
"551","ENSG00000161055",-3.65677767977771,0.349323767737331,-11.5697038827741,6.33092890053838e-29,3.34066477875539e-28,54.440951327387,"SCGB3A1"
"552","ENSG00000161281",-3.09261845385792,2.65119015242433,-23.072981913322,1.46834656664066e-92,7.16372657344855e-91,200.244202122935,"COX7A1"
"553","ENSG00000161649",-7.70841433974774,0.485545069288523,-32.9575390228289,5.64729204647888e-156,3.99874065745136e-153,345.934169690467,"CD300LG"
"554","ENSG00000161888",4.02870979204486,2.62918684796206,29.8332633204789,7.90220340615367e-136,1.83934374201999e-133,299.645641719323,"SPC24"
"555","ENSG00000162006",2.99579674539003,-3.8172816129503,9.82306074260694,1.10146895171862e-21,4.265688849383e-21,38.3190071255035,"MSLNL"
"556","ENSG00000162062",3.23094967715467,2.19539490839275,23.6640631350864,2.83883836750739e-96,1.56249425189761e-94,208.842433562703,"TEDC2"
"557","ENSG00000162383",-2.92292910725213,-0.0921753572149622,-18.0328655440528,3.88215798032786e-62,7.16762909983155e-61,130.553591819111,"SLC1A7"
"558","ENSG00000162706",-3.65225697067266,0.0881834326556353,-17.2644894961233,9.05052325904878e-58,1.4414264976524e-56,120.489718014495,"CADM3"
"559","ENSG00000162761",-3.44263940985211,-3.0154046948884,-16.5705669431361,6.6142467421789e-54,9.05363899677874e-53,111.763743234903,"LMX1A"
"560","ENSG00000162896",-5.0789368623769,3.1611713640155,-14.0874916231907,8.31582774395317e-41,6.9806591177132e-40,81.4295429904289,"PIGR"
"561","ENSG00000162989",-3.4125367078272,0.42436152244428,-5.87479716498972,5.99291457970909e-09,1.23911584779259e-08,9.33120772461099,"KCNJ3"
"562","ENSG00000163064",3.61056756364685,1.70451638765875,15.8215835828334,7.89742638743134e-50,9.24920312580749e-49,102.219211263218,"EN1"
"563","ENSG00000163072",-3.108709374951,4.39193241303015,-24.4311919833949,4.00999745150381e-101,2.63964631236051e-99,219.894231584171,"NOSTRIN"
"564","ENSG00000163145",-4.39805938523835,0.76691660229905,-23.8833558183048,1.17488624331678e-97,6.77992173758949e-96,212.013417667812,"C1QTNF7"
"565","ENSG00000163207",3.0740033774998,-4.01942347324287,8.88265812780901,3.59523882942541e-18,1.19019032211418e-17,30.2965346120455,"IVL"
"566","ENSG00000163218",4.06594477255281,-3.99931346623143,14.5648527144043,3.15010332390407e-43,2.90086316284579e-42,87.3848653871714,"PGLYRP4"
"567","ENSG00000163362",3.18460151347084,1.65062676899418,14.0161082524792,1.89551175793433e-40,1.57004465842938e-39,80.7489884695527,"INAVA"
"568","ENSG00000163395",-3.00585446935853,-1.79667097585491,-12.2557680005788,5.27713462681785e-32,3.15436117015744e-31,61.6437429959647,"IGFN1"
"569","ENSG00000163431",-3.82601856088456,4.21083953681347,-31.4031873959886,5.76101423439755e-146,2.51554686544969e-143,322.941268998264,"LMOD1"
"570","ENSG00000163491",-4.21222804752085,2.68713034779727,-15.8839583387738,3.64625761416006e-50,4.33038545935537e-49,103.029295455544,"NEK10"
"571","ENSG00000163631",-4.66254840970564,0.333513008082342,-16.0684415861622,3.67224007947791e-51,4.54030287127144e-50,105.325522378352,"ALB"
"572","ENSG00000163687",-3.67377936885703,-0.0676343717178603,-20.5835418055933,3.31106817218169e-77,9.72496356984173e-76,165.080108927737,"DNASE1L3"
"573","ENSG00000163710",-3.05311539301828,1.72726537867093,-14.2868202978376,8.21803386134164e-42,7.17420574526158e-41,83.6799850576733,"PCOLCE2"
"574","ENSG00000163749",-3.33402397346576,0.653154885316675,-21.9660742860544,1.13996128310358e-85,4.49786832169138e-84,184.505755687478,"CCDC158"
"575","ENSG00000163751",-2.92175619060346,3.1044950983957,-12.3783379480466,1.44282216795349e-32,8.83189205098445e-32,62.7018013913485,"CPA3"
"576","ENSG00000163808",3.5017194376473,2.85111342843047,29.0608065466624,7.73441522826573e-131,1.44738531832381e-128,288.198761264755,"KIF15"
"577","ENSG00000163815",-4.79677958755907,1.69765797353711,-33.7811489380162,2.93234098042027e-161,3.19517099292359e-158,358.09186754386,"CLEC3B"
"578","ENSG00000163827",-3.40968714819742,-0.646665508860803,-23.6334119272482,4.42838278106852e-96,2.40970711031601e-94,208.40014043053,"LRRC2"
"579","ENSG00000163873",-4.03426599629005,2.95825463166682,-14.6101597679956,1.8447603771276e-43,1.71386089079312e-42,87.6352774453772,"GRIK3"
"580","ENSG00000163879",-3.83031092911861,4.39094930072408,-23.4329261287685,8.08969491675392e-95,4.19686964602051e-93,205.449813423348,"DNALI1"
"581","ENSG00000163884",-3.13164581823034,0.998520361971655,-20.910536589163,3.42302274441e-79,1.06508043801422e-77,169.582199088935,"KLF15"
"582","ENSG00000163993",4.66950426495662,3.07840944798319,10.6245809104797,6.76507701703101e-25,3.00251148177529e-24,45.2824034378186,"S100P"
